  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  7137               -27.43      0.18      0.03
  7138                 8.80      0.06      0.00
  7139              -147.01      0.94      0.61
  7140               -30.79      0.20      0.03
  7141               -75.11      0.48      0.17
  7142               -55.03      0.35      0.10
  7143                54.53      0.35      0.10
  7144                -0.60      0.00      0.00
  7145                26.69      0.17      0.02
  7146               -17.44      0.11      0.01
  7147               -67.21      0.43      0.14
  7148               -65.10      0.42      0.13
  7149               -46.27      0.30      0.07
  7150               -44.16      0.28      0.07
  7151               -77.40      0.49      0.19
  7152               -24.81      0.16      0.02
  7153                29.84      0.19      0.03
  7154                35.69      0.23      0.05
  7155               -21.60      0.14      0.02
  7156                82.64      0.53      0.21
  7157               123.70      0.79      0.44
  7158               -73.08      0.47      0.17
  7159               -76.36      0.49      0.18
  7160                63.17      0.40      0.13
  7161                47.45      0.30      0.07
  7162              -101.53      0.65      0.31
  7163               -64.65      0.41      0.13
  7164                14.97      0.10      0.01
  7165                94.47      0.60      0.27
  7166               -96.37      0.62      0.28
  7167               -47.47      0.30      0.08
  7168               -48.61      0.31      0.08
  7169               -35.05      0.22      0.04
  7170               -75.15      0.48      0.18
  7171                -5.69      0.04      0.00
  7172               155.41      0.99      0.67
  7173               -96.48      0.62      0.28
  7174               -65.78      0.42      0.14
  7175               -30.43      0.19      0.03
  7176              -142.63      0.91      0.58
  7177               303.91      1.94      2.33
  7178               -44.94      0.29      0.07
  7180               108.24      0.69      0.34
  7181               225.28      1.44      1.34
  7182               699.42      1.98      1.45
  7183               208.32      1.33      1.16
  7184                86.78      0.55      0.23
  7185                92.63      0.59      0.26
  7186               -77.89      0.50      0.19
  7187               -59.62      0.38      0.11
  7188                15.21      0.10      0.01
  7189               -35.14      0.22      0.04
  7190               -83.67      0.53      0.21
  7191              -135.68      0.87      0.52
  7192               -83.22      0.53      0.21
  7193               -69.33      0.44      0.15
  7194              -197.19      1.26      1.05
  7195               -83.27      0.53      0.21
  7196                -6.01      0.04      0.00
  7197              -110.99      0.71      0.36
  7198               -15.94      0.10      0.01
  7199               -14.03      0.09      0.01
  7200               -18.78      0.12      0.01
  7201               -49.68      0.32      0.08
  7202              -124.05      0.79      0.44
  7203                32.16      0.21      0.04
  7204               -27.15      0.17      0.03
  7205               141.45      0.40      0.08
  7206               -60.10      0.38      0.12
  7207               -25.46      0.16      0.02
  7208               -42.33      0.27      0.06
  7210              -247.00      0.70      0.21
  7211               -51.50      0.33      0.09
  7212              -306.94      0.87      0.32
  7213               -67.63      0.43      0.14
  7214               399.88      1.13      0.52
  7215              -391.44      1.11      0.49
  7217               -16.61      0.11      0.01
  7218                 2.98      0.02      0.00
  7219               -20.10      0.13      0.01
  7220                15.18      0.10      0.01
  7221               -43.71      0.28      0.06
  7222               -64.22      0.41      0.13
  7223                88.30      0.56      0.24
  7226               -25.00      0.16      0.02
  7227               -97.72      0.62      0.29
  7228               -47.41      0.30      0.07
  7229                 6.40      0.04      0.00
  7230               -24.15      0.15      0.02
  7231                -8.30      0.05      0.00
  7256                 8.52      0.05      0.00
  7257                58.95      0.38      0.11
  7258               -18.19      0.12      0.01
  7259                 7.03      0.04      0.00
  7287              -502.83      0.80      0.19
  7288              -288.57      0.46      0.07
  7289               253.96      1.62      1.67
  7290              -260.38      1.66      1.75
  7291               113.27      0.72      0.37
  7292                -3.59      0.02      0.00
  7293              -102.79      0.66      0.31
  7294              -161.86      1.03      0.73
  7295               -75.95      0.48      0.18
  7296              -124.50      0.79      0.45
  7297               154.83      0.99      0.67
  7298                79.91      0.51      0.20
  7299                87.76      0.56      0.23
  7300                96.87      0.62      0.28
  7301               197.39      1.26      1.05
  7302               -29.71      0.19      0.03
  7303                -0.15      0.00      0.00
  7304                68.81      0.44      0.15
  7305                82.00      0.52      0.21
  7306                26.59      0.17      0.03
  7307                17.77      0.11      0.01
  7308                -8.05      0.05      0.00
  7309                31.68      0.20      0.04
  7310                71.62      0.46      0.16
  7311               -21.67      0.14      0.02
  7312                51.80      0.33      0.09
  7313                48.17      0.31      0.08
  7314               -25.98      0.17      0.02
  7315                28.78      0.18      0.03
  7316               -44.50      0.28      0.07
  7317               -19.60      0.13      0.01
  7318                 9.81      0.06      0.00
  7319               -49.23      0.31      0.08
  7320               -18.15      0.12      0.01
  7321                11.09      0.07      0.01
  7322               -14.21      0.09      0.01
  7323               -64.36      0.41      0.13
  7324               -35.02      0.22      0.04
  7325                77.61      0.50      0.19
  7326                16.80      0.11      0.01
  7327                54.21      0.35      0.10
  7328                46.21      0.29      0.07
  7329                -8.86      0.06      0.00
  7330                17.48      0.11      0.01
  7331               -77.68      0.50      0.19
  7332               -77.07      0.49      0.18
  7333              -101.84      0.65      0.31
  7334                -7.90      0.05      0.00
  7335              -118.86      0.76      0.41
  7336               186.34      1.19      0.94
  7343                 8.43      0.05      0.00
  7365                -2.74      0.02      0.00
  7368                18.24      0.12      0.02
  7369                 8.43      0.05      0.00
  7370                 8.43      0.05      0.00
  7371                 9.72      0.06      0.00
  7372               -22.64      0.14      0.00
  7373               -23.34      0.15      0.02
  7374                -6.29      0.04      0.00
  7375                 2.14      0.01      0.00
  7377                42.77      0.27      0.06
  7378               -34.34      0.22      0.04
  7379               -28.04      0.18      0.03
  7382                 8.43      0.05      0.00
